ID,Marca:,Modelo Base:,Versão:,Ano:,Combustível:,Propulsão:,Configuração:,Garantia:,Lugares:,Portas:,Porte:,Procedência:,Valor FIPE:,Alimentação:,Aspiração:,cilindros,tipo_cilindro,Comando de Válvulas:,Disposição:,Instalação:,Razão de Compressão:,Válvulas por Cilindro:,Variação do Comando:,Acoplamento:,Câmbio:,Quantidade de Marchas:,Tração:,Pneus Dianteiros:,Pneus Traseiros:,Freios Dianteiros:,Freios Traseiros:,Suspensão Dianteira:,Elemento Elástico da Suspensão:,Suspensão Traseira:,Assistência de Direção:,Coeficiente de Arrasto:,url,id,Plataforma:,Código do Câmbio:,Acionamento do Comando:,Observações:,Código do Motor:,Geração:,Série:,Tuchos:,Pneu Estepe:,Capacidade de Bateria:,Potência de recarga:,Viscosidade do óleo:,valor_data
752,Byd,King,King GS 1.5,2025,Eletricidade/gasolina,Híbrido plug-in,Sedã,6 anos,5,4,Médio,Importado,R$ 172.582 (09/2024),Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"15,5:1",4,Admissão,Engrenagem epicicloidal,Automático,1,Dianteira,215/55 R17,215/55 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,Corrente,NA,BYD472QA,NA,Dynasty,NA,Kit de reparo,"18,3 kWh","6,6 kW (AC)",0W-20 ³,09/2024
753,Byd,King,King GL 1.5,2025,Eletricidade/gasolina,Híbrido plug-in,Sedã,6 anos,5,4,Médio,Importado,R$ 161.204 (09/2024),Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"15,5:1",4,Admissão,Engrenagem epicicloidal,Automático,1,Dianteira,215/55 R17,215/55 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,Corrente,NA,BYD472QA,NA,Dynasty,NA,Kit de reparo,"8,3 kWh","3,3 kW (AC)",0W-20 ³,09/2024
754,Byd,Shark,Shark GS 1.5,2025,Eletricidade/gasolina,Híbrido plug-in,Picape,6 anos,5,4,Médio,Importado,NA,Injeção multiponto,Turbocompressor,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,NA,4,Admissão,Engrenagem epicicloidal,Automático,1,Integral sob demanda,265/65 R18,265/65 R18,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., braços sobrepostos",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,DMO,NA,NA,Dados preliminares,BYD476ZQF,NA,NA,NA,265/65 R18,"29,6 kWh",40 kW (DC),NA,NA
755,Byd,Song Plus,Song Plus DM-i 1.5,2025,Eletricidade/gasolina,Híbrido plug-in,SUV,6 anos,5,4,Médio,Importado,R$ 217.278 (09/2024),Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"15,5:1",4,Admissão,Engrenagem epicicloidal,Automático,1,Dianteira,235/50 R19,235/50 R19,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,NA,BYD472QA,NA,Dynasty,NA,Kit de reparo,"18,3 kWh","6,6 kW (AC)",0W-20 ³,09/2024
756,Byd,Song Pro,Song Pro DM-i 1.5,2025,Eletricidade/gasolina,Híbrido plug-in,SUV,5 anos,5,4,Médio,Importado,R$ 175.954 (09/2024),Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"15,5:1",4,Admissão,Engrenagem epicicloidal,Automático,1,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,Dados preliminares,BYD472QA,NA,Dynasty,NA,Kit de reparo,"8,3 kWh","3,3 kW (AC)",0W-20 ³,09/2024
757,Byd,Yuan Pro,Yuan Pro EV,2025,Eletricidade,Elétrico,SUV,6 anos,5,4,Compacto,Importado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,215/65 R16,215/65 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,Dados preliminares,NA,NA,Dynasty,NA,Kit de reparo,45 kWh,NA,NA,NA
758,Byd,Dolphin,Dolphin Plus,2024,Eletricidade,Elétrico,Hatch,5 anos,5,4,Compacto,Importado,R$ 143.550 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,205/50 R17,205/50 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,Ocean,NA,125/90 R16,"60,5 kWh",NA,NA,09/2024
759,Byd,Dolphin,Dolphin EV,2024,Eletricidade,Elétrico,Hatch,5 anos,5,4,Compacto,Importado,R$ 127.882 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,195/60 R16,195/60 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,Ocean,NA,125/90 R16,"44,9 kWh",NA,NA,09/2024
760,Byd,Dolphin,Dolphin Diamond,2024,Eletricidade,Elétrico,Hatch,5 anos,5,4,Compacto,Importado,R$ 143.550 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,195/60 R16,195/60 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,"0,3",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,Ocean,NA,125/90 R16,"44,9 kWh",NA,NA,09/2024
761,Byd,Dolphin Mini,Dolphin Mini EV,2024,Eletricidade,Elétrico,Hatch,5 anos,4,4,Subcompacto,Importado,R$ 105.988 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,175/55 R16,175/55 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,Ocean,NA,Kit de reparo,38 kWh,40 kW (DC),NA,09/2024
762,Byd,Seagull,Seagull EV,2024,Eletricidade,Elétrico,Hatch,5 anos,5,4,Subcompacto,Importado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,175/55 R16,175/55 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,Dados preliminares,NA,NA,Ocean,NA,Kit de reparo e enchimento,"30,1 kWh",NA,NA,NA
763,Byd,Seal,Seal EV,2024,Eletricidade,Elétrico,Sedã,5 anos,5,4,Médio,Importado,R$ 266.280 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Integral sob demanda,235/45 R19,235/45 R19,Disco ventilado,Disco ventilado,"Indep., braços sobrepostos",Mola helicoidal,"Indep., multibraço",Elétrica,"0,219",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,Ocean,NA,Kit de reparo e enchimento,"82,5 kWh",NA,NA,09/2024
764,Byd,Song Plus,Song Plus DM-i 1.5,2024,Eletricidade/gasolina,Híbrido plug-in,SUV,5 anos,5,4,Médio,Importado,R$ 205.074 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,"15,5:1",4,Admissão,Engrenagem epicicloidal,CVT,NA,Dianteira,235/50 R19,235/50 R19,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,NA,BYD472ZQA,NA,NA,NA,Kit de reparo e enchimento,"8,3 kWh",NA,NA,09/2024
765,Byd,D1,D1 EV,2023,Eletricidade,Elétrico,Minivan,2 anos,5,4,Médio,Importado,R$ 199.900 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,195/60 R16,195/60 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,Eixo de torção,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,BYDNT18,NA,NA,NA,NA,NA,NA,NA,53 kWh,NA,NA,09/2024
766,Byd,Song Plus,Song Plus DM-i,2023,Gasolina/eletricidade,Híbrido plug-in,SUV,5 anos,5,4,Médio,Importado,R$ 198.042 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,NA,NA,NA,Embreagem dupla a seco,Automatizado,7,Dianteira,235/50 R19,235/50 R19,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,Corrente,NA,BYD472ZQA,NA,NA,NA,NA,"8,3 kWh",NA,NA,09/2024
767,Byd,Tan,Tan EV,2022,Eletricidade,Elétrico,SUV,5 anos,7,4,Médio,Importado,R$ 337.227 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Integral sob demanda,265/40 R22,265/40 R22,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,Dinasty,NA,Kit de reparo e enchimento,"86,4 kWh",NA,NA,09/2024
768,Byd,Yuan Plus,Yuan Plus EV,2023,Eletricidade,Elétrico,SUV,5 anos,5,4,Médio,Importado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,215/55 R18,215/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,29",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,e-Platform 3.0,NA,NA,NA,NA,NA,NA,NA,125/90 R16,"60,5 kWh",NA,NA,NA
769,Byd,Et3,Et3 BEV,2022,Eletricidade,Elétrico,Furgão,2 anos,3,4,Médio,Importado,R$ 192.510 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Dianteira,195/60 R16,195/60 R16,Disco ventilado,Disco sólido,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44,9 kWh",NA,NA,09/2024
770,Byd,Han,Han EV,2022,Eletricidade,Elétrico,Sedã,5 anos,5,4,Grande,Importado,R$ 418.984 (09/2024),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Automático,1,Integral sob demanda,245/45 R19,245/45 R19,Disco ventilado,Disco ventilado,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,"0,233",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,Dinasty,NA,Kit de reparo e enchimento,"76,9 kWh",NA,NA,09/2024
771,Cadillac,Ats,Ats Premium 3.6 V6,2018,Gasolina,Combustão,Sedã,1 ano,5,4,Médio,Importado,NA,Injeção direta,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,5:1",4,Admissão,Conversor de torque,Automático,8,Traseira,225/40 R18,255/35 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,Cadillac,Escalade,Escalade ESV 6.2 V8,2016,Gasolina,Combustão,SUV,1 ano,6,4,Médio,Importado,NA,Injeção direta,Natural,8,em V,"no bloco, corrente",Longitudinal,Dianteiro,"10,5:1",2,Admissão,Conversor de torque,Automático,8,Traseira,275/55 R20,275/55 R20,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Elétrica,"0,42",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,L86,NA,NA,Hidráulicos,NA,NA,NA,NA,NA
773,Cadillac,Cts,Cts V 6.2 V8,2011,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,NA,Injeção multiponto,Compressor,8,em V,"no bloco, corrente",Longitudinal,Dianteiro,9:1,2,Admissão,Conversor de torque,Automático,6,Traseira,255/40 R19,285/35 R19,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,355",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,LSA,NA,NA,Hidráulicos,NA,NA,NA,NA,NA
774,Cadillac,Srx,Srx 3.0 V6,2011,Gasolina,Combustão,SUV,1 ano,5,4,Médio,Importado,NA,Injeção direta,Natural,6,em V,Duplo no cabeçote,Longitudinal,Dianteiro,"11,3:1",4,Admissão,Conversor de torque,Automático,6,Integral sob demanda,235/65 R18,235/65 R18,Disco ventilado,Disco ventilado,"Independente, McPherson",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,36",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775,Cadillac,Cts,Cts 3.6 V6,2008,Gasolina,Combustão,Sedã,1 ano,5,4,Grande,Importado,NA,Injeção direta,Natural,6,em V,"Duplo no cabeçote, corrente",Longitudinal,Dianteiro,"11,3:1",4,Admissão,Conversor de torque,Automático,6,Traseira,235/50 R18,235/50 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,34",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,Alloytec LLT,NA,NA,NA,NA,NA,NA,NA,NA
776,Cadillac,Escalade,Escalade ESV 6.2 V8,2008,Gasolina,Combustão,SUV,1 ano,6,4,Médio,Importado,NA,Injeção multiponto,Natural,8,em V,"no bloco, corrente",Longitudinal,Dianteiro,"10,5:1",2,Admissão,Conversor de torque,Automático,6,Traseira,265/65 R18,265/65 R18,Disco ventilado,Disco ventilado,"Independente, braços sobrepostos",Mola helicoidal,"Independente, multibraço",Hidráulica,"0,42",https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,L99,NA,NA,Hidráulicos,NA,NA,NA,NA,NA
777,Caterham,Seven,Seven CSR 2.3,2016,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Importado,NA,Injeção multiponto,Natural,4,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,12:1,4,NA,Embreagem monodisco a seco,Manual,6,Traseira,195/45 R15,245/40 R15,Disco ventilado,Disco sólido,"Independente, braços sobrepostos",Mola helicoidal,Eixo De Dion,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,Motor Ford,NA,NA,NA,NA,NA,NA,NA,NA,NA
778,Caterham,Seven,Seven 160 0.66 Turbo,2016,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Importado,NA,Injeção multiponto,Turbocompressor,3,em linha,Duplo no cabeçote,Longitudinal,Dianteiro,"8,5:1",4,NA,Embreagem monodisco a seco,Manual,5,Traseira,155/65 R14,155/65 R14,Disco sólido,Tambor,"Independente, braços sobrepostos",Mola helicoidal,Eixo De Dion,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,Motor Suzuki,K6A,NA,NA,NA,NA,NA,NA,NA,NA
779,Cbt,Javali,Javali 2.9 Turbodiesel 4x4,1990,Diesel,Combustão,Jipe,1 ano,4,2,Médio,Nacional,R$ 28.000 (09/2024),Injeção indireta,Turbocompressor,3,em linha,no bloco,Longitudinal,Dianteiro,"16,1:1",2,NA,Embreagem monodisco a seco,Manual,4,Integral temporária,NA,NA,Disco sólido,Tambor,Eixo rígido,NA,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
780,Cbt,Javali,Javali 3.9 4x4,1988,Diesel,Combustão,Jipe,1 ano,4,2,Médio,Nacional,R$ 15.844 (09/2024),Injeção indireta,Natural,4,em linha,no bloco,Longitudinal,Dianteiro,"16,1:1",2,NA,Embreagem monodisco a seco,Manual,4,Integral temporária,NA,NA,Disco sólido,Tambor,Eixo rígido,NA,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
781,Chamonix,356,356 Super 90 1.9 Cabriolet,2006,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Nacional,NA,Injeção multiponto,Natural,4,opostos horizontalmente,Único no cabeçote,Longitudinal,Traseiro,9:1,2,NA,Embreagem monodisco a seco,Manual,4,Traseira,185/60 R15,185/60 R15,Disco sólido,Tambor,"Independente, braços sobrepostos",Mola helicoidal,"Independente, braço arrastado",Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,Chamonix,550,550 Spyder 2.0,2000,Gasolina,Combustão,Conversível,1 ano,2,2,Compacto,Nacional,NA,Injeção multiponto,Natural,4,em linha,"Único no cabeçote, correia dentada",Longitudinal,Central,10:1,2,NA,Conversor de torque,Automático,4,Traseira,195/60 R15,195/60 R15,Disco ventilado,Disco sólido,NA,NA,NA,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,AP-2000,NA,NA,Hidráulicos,NA,NA,NA,NA,NA
783,Chana,Cargo,Cargo 1.0,2010,Gasolina,Combustão,Picape,1 ano,2,2,Compacto,Importado,R$ 15.024 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Dianteira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Hidráulica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
784,Chana,Family,Family 1.0,2008,Gasolina,Combustão,Van,1 ano,8,4,Compacto,Importado,R$ 12.575 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Transversal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Indep., McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
785,Changan,Ministar,Ministar CD 1.0 8V,2012,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 22.328 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
786,Changan,Ministar,Ministar CS 1.0 8V,2011,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 17.972 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
787,Changan,Ministar,Ministar CE 1.0 8V,2011,Gasolina,Combustão,Picape,2 anos,2,2,Compacto,Importado,R$ 21.760 (09/2024),Injeção multiponto,Natural,4,em linha,Único no cabeçote,Longitudinal,Dianteiro,"8,8:1",2,NA,Embreagem monodisco a seco,Manual,5,Traseira,165/70 R13,165/70 R13,Disco sólido,Tambor,"Independente, McPherson",Feixe de molas semielípticas,Eixo rígido,Não assistida,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,09/2024
788,Chery,Tiggo 7,Tiggo 7 Sport 1.5,2025,Flex,Combustão,SUV,5 anos,5,4,Médio,Nacional,R$ 125.687 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,125/80 R17,NA,NA,NA,09/2024
789,Chery,Tiggo 5x,Tiggo 5x Sport 1.5,2024,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,R$ 121.652 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,215/60 R17,215/60 R17,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,215/60 R17,NA,NA,NA,09/2024
790,Chery,Tiggo 5x,Tiggo 5x Pro Hybrid Max Drive 1.5,2024,Flex,Híbrido leve,SUV,3 anos,5,4,Compacto,Nacional,R$ 159.946 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,225/60 R17,NA,NA,NA,09/2024
791,Chery,Tiggo 5x,Tiggo 5x Pro 1.5,2024,Flex,Combustão,SUV,3 anos,5,4,Compacto,Nacional,NA,Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/55 R18,225/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRW4T15C,NA,NA,NA,225/60 R17,NA,NA,NA,NA
792,Chery,Tiggo 7,Tiggo 7 Pro Hybrid Max Drive 1.5,2024,Flex,Híbrido leve,SUV,3 anos,5,4,Médio,Nacional,R$ 172.800 (09/2024),Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,9,Dianteira,225/60 R18,225/60 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,CVT25,Corrente,NA,SQRE4T15B,NA,NA,NA,125/80 R17,NA,NA,NA,09/2024
793,Chery,Tiggo 8,Tiggo 8 Pro Hybrid 1.5,2024,Eletricidade/gasolina,Híbrido plug-in,SUV,3 anos,7,4,Grande,Importado,NA,Injeção multiponto,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,5:1",4,Admissão,Conversor de torque,CVT,11,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,NA,Corrente,NA,SQRE4T15C,NA,NA,NA,Kit de reparo e enchimento,"19,3 kWh",NA,NA,NA
794,Chery,Tiggo 8,Tiggo 8 Max Drive 1.6,2024,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 162.727 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,09/2024
795,Chery,Tiggo 8,Tiggo 8 Founders Edition 1.6,2024,Gasolina,Combustão,SUV,3 anos,7,4,Grande,Nacional,R$ 162.727 (09/2024),Injeção direta,Turbocompressor,4,em linha,Duplo no cabeçote,Transversal,Dianteiro,"9,9:1",4,Admissão e escape,Embreagem dupla banhada a óleo,Automatizado,7,Dianteira,235/55 R18,235/55 R18,Disco ventilado,Disco sólido,"Indep., McPherson",Mola helicoidal,"Indep., multibraço",Elétrica,NA,https://guiacarros.com.br/ficha-carro/chevrolet-spin-advantage-18-at-2017,999,T1X,7DCT300,Corrente,NA,SQRF4J16,NA,NA,NA,125/80 R17,NA,NA,NA,09/2024
